Make,Model,Fuel type,Capacity,YoM,Mileage,Consumption,Country of manufacture,Body type,Service cost
SUZUKI,LT-F500F,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 180,000/year"
SUZUKI,LT-A500F,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 135,000/year"
SUZUKI,LT-A700X,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 170,000/year"
SUZUKI,XL7,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 130,000/year"
SUZUKI,SX4,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 135,000/year"
SUZUKI,Equator,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 170,000/year"
SUZUKI,Kizashi,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 140,000/year"
SUZUKI,DR-Z70,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 125,000/year"
SUZUKI,DR-Z125LL,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 225,000/year"
SUZUKI,DR-Z250,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 155,000/year"
SUZUKI,DR-Z400E,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 120,000/year"
SUZUKI,RM85L,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 130,000/year"
SUZUKI,RM-Z250L,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 110,000/year"
SUZUKI,RM-Z450L,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 130,000/year"
SUZUKI,LT-Z90L,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 150,000/year"
SUZUKI,LT-A400,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 195,000/year"
SUZUKI,LT-A450X,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 135,000/year"
SUZUKI,JR80,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 175,000/year"
SUZUKI,AN400,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 185,000/year"
SUZUKI,AN400AL,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 205,000/year"
SUZUKI,VLR1800/VLR1800T,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 185,000/year"
SUZUKI,SFV650L,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 140,000/year"
SUZUKI,GSX650F,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 175,000/year"
SUZUKI,GSF1250SA,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 210,000/year"
SUZUKI,GSX1300BK,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 170,000/year"
SUZUKI,GSX1300BKA,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 160,000/year"
SUZUKI,VZ1500L,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 150,000/year"
SUZUKI,LT-A500XP,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 190,000/year"
SUZUKI,VZ800L,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 130,000/year"
SUZUKI,TU250XL,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 155,000/year"
SUZUKI,VL1500L/VL1500BL/VL1500TL/VL1500BTL,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 165,000/year"
SUZUKI,UH200L,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 135,000/year"
SUZUKI,TL1000R,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 155,000/year"
SUZUKI,DR350SE,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 125,000/year"
SUZUKI,LS650P,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 110,000/year"
SUZUKI,TL1000S,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 185,000/year"
SUZUKI,GSX-R1100W,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 150,000/year"
SUZUKI,GSX-R750L,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 150,000/year"
SUZUKI,VZR1800BZL,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 115,000/year"
SUZUKI,VL1500BL/VL1500TL,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 160,000/year"
SUZUKI,VL800L/VL800TL,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 160,000/year"
SUZUKI,GSX1300RAL,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 145,000/year"
SUZUKI,GSX-R1000AL,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 175,000/year"
SUZUKI,DR200SL,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 205,000/year"
SUZUKI,GSX-S750ZL/GSX-S750L,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 175,000/year"
SUZUKI,GW250FL/GW250ZL,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 110,000/year"
SUZUKI,DR-Z400SML,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 120,000/year"
SUZUKI,UH200AL,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 120,000/year"
SUZUKI,LT-A50,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 180,000/year"
SUZUKI,LT80,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 160,000/year"
SUZUKI,LT-F160,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 190,000/year"
SUZUKI,LT-F250F,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 190,000/year"
SUZUKI,LT-F300F,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 105,000/year"
SUZUKI,GSX600F,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 125,000/year"
SUZUKI,GSF600S,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 145,000/year"
SUZUKI,GSX750F,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 155,000/year"
SUZUKI,VS1400GLP,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 130,000/year"
SUZUKI,VL1500,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 155,000/year"
SUZUKI,JR50,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 130,000/year"
SUZUKI,DR-Z400,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 165,000/year"
SUZUKI,RM125,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 130,000/year"
SUZUKI,RM250,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 115,000/year"
SUZUKI,Grand Vitara,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 155,000/year"
SUZUKI,GS500E,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 115,000/year"
SUZUKI,GSF1200S,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 175,000/year"
SUZUKI,SV650,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 110,000/year"
SUZUKI,DL650XAL/DL650AAL/DL650AL,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 185,000/year"
SUZUKI,DL1000AL/DL1000AAL,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 170,000/year"
SUZUKI,LT-A400FCL/LT-A400FL,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 125,000/year"
SUZUKI,LT-A500XCL/LT-A500XL,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 175,000/year"
SUZUKI,LT-A500XPCL/LT-A500XPL,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 125,000/year"
SUZUKI,GSX1300RAL/GSX1300RAZL,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 125,000/year"
SUZUKI,GW250L,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 120,000/year"
SUZUKI,DL650AL,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 130,000/year"
SUZUKI,DL650A,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 125,000/year"
SUZUKI,LT-A400F,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 125,000/year"
SUZUKI,LT-A500,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 150,000/year"
SUZUKI,LT-F250,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 105,000/year"
SUZUKI,LT-R450,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 175,000/year"
SUZUKI,LT-R450Z,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 195,000/year"
SUZUKI,LT-Z400/LT-Z400Z,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 100,000/year"
SUZUKI,LT-Z90,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 120,000/year"
SUZUKI,RM-Z250,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 160,000/year"
SUZUKI,RM-Z450,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 165,000/year"
SUZUKI,DR-Z400S,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 115,000/year"
SUZUKI,DR650SE,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 160,000/year"
SUZUKI,RMX450,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 120,000/year"
SUZUKI,GSX-R600,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 175,000/year"
SUZUKI,GSX-R750,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 145,000/year"
SUZUKI,GSX650FA,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 140,000/year"
SUZUKI,SFV650,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 135,000/year"
SUZUKI,SFV650A,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 135,000/year"
SUZUKI,TU250X,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 100,000/year"
SUZUKI,VZ1500,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 110,000/year"
SUZUKI,AN400A,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 195,000/year"
SUZUKI,AN650AL,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 135,000/year"
SUZUKI,UZ125C,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 180,000/year"
SUZUKI,GSX-R1000,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 130,000/year"
SUZUKI,LT-Z50,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 160,000/year"
SUZUKI,SV650A/SV650SA,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 155,000/year"
SUZUKI,VZ800,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 150,000/year"
SUZUKI,VZR1800,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 180,000/year"
SUZUKI,LT-Z250K,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 145,000/year"
SUZUKI,GSF1200,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 135,000/year"
SUZUKI,GSF1200S/GSF1200SZ,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 170,000/year"
SUZUKI,QUV620F,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 155,000/year"
SUZUKI,VL800/VL800T/VL800Z,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 190,000/year"
SUZUKI,LT-V700F,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 140,000/year"
SUZUKI,GS500FK,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 200,000/year"
SUZUKI,GSX-R600K,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 135,000/year"
SUZUKI,GSX-R750K,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 165,000/year"
SUZUKI,GSX-R1000K,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 155,000/year"
SUZUKI,DL650K,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 115,000/year"
SUZUKI,DL1000K,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 180,000/year"
SUZUKI,AN400K,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 185,000/year"
SUZUKI,AN650K,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 150,000/year"
SUZUKI,DR-Z125K,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 165,000/year"
SUZUKI,DR-Z125LK,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 115,000/year"
SUZUKI,DR-Z400EK,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 160,000/year"
SUZUKI,RM85K,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 185,000/year"
SUZUKI,RM85LK,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 165,000/year"
SUZUKI,LT160K,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 130,000/year"
SUZUKI,LT-F250K,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 190,000/year"
SUZUKI,LT-F400K,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 125,000/year"
SUZUKI,LT-A400K,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 210,000/year"
SUZUKI,LT-F400FK,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 105,000/year"
SUZUKI,LT-A400FK,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 120,000/year"
SUZUKI,LT-Z400K,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 190,000/year"
SUZUKI,LT-F500FK,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 175,000/year"
SUZUKI,LT-A500FK,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 160,000/year"
SUZUKI,RM60K,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 220,000/year"
SUZUKI,RM65K,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 115,000/year"
SUZUKI,RM100K,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 185,000/year"
SUZUKI,DR-Z110K,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 100,000/year"
SUZUKI,RM-Z250K,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 165,000/year"
SUZUKI,VZ1600K,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 140,000/year"
SUZUKI,SV650K/SV650SK,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 155,000/year"
SUZUKI,SV1000K / SV1000SK,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 175,000/year"
SUZUKI,RM80,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 155,000/year"
SUZUKI,DS80,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 165,000/year"
SUZUKI,DR350,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 130,000/year"
SUZUKI,GN125E,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 145,000/year"
SUZUKI,RMX250,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 110,000/year"
SUZUKI,LT-F4WDX,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 145,000/year"
SUZUKI,Low Speed Vehicle,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 205,000/year"
SUZUKI,LT-A750 / King Quad 750 AXi,Petrol,1.8L,2015,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 140,000/year"
SUZUKI,DR200SE,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 165,000/year"
SUZUKI,GZ250,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 170,000/year"
SUZUKI,DR-Z400SL,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 170,000/year"
SUZUKI,GSX-R600L,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 145,000/year"
SUZUKI,GSF650S,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 115,000/year"
SUZUKI,GSF650SA,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 150,000/year"
SUZUKI,DR650SEL,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 180,000/year"
SUZUKI,AN650L,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 155,000/year"
SUZUKI,LS650L,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 180,000/year"
SUZUKI,VS800,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 125,000/year"
SUZUKI,GSX-R1000L,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 205,000/year"
SUZUKI,GSF1250S,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 115,000/year"
SUZUKI,GSX1300R,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 125,000/year"
SUZUKI,VL1500 / VL1500T,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 130,000/year"
SUZUKI,LT-F400F,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 95,000/year"
SUZUKI,LT-A400F/KING QUAD 400AS,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 135,000/year"
SUZUKI,LT-F500F,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 160,000/year"
SUZUKI,LT-A500F,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 115,000/year"
SUZUKI,LT-A700X,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 95,000/year"
SUZUKI,XL7,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 165,000/year"
SUZUKI,SX4,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 125,000/year"
SUZUKI,Equator,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 195,000/year"
SUZUKI,Kizashi,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 115,000/year"
SUZUKI,DR-Z70,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 105,000/year"
SUZUKI,DR-Z125LL,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 165,000/year"
SUZUKI,DR-Z250,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 125,000/year"
SUZUKI,DR-Z400E,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 100,000/year"
SUZUKI,RM85L,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 195,000/year"
SUZUKI,RM-Z250L,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 160,000/year"
SUZUKI,RM-Z450L,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 130,000/year"
SUZUKI,LT-Z90L,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 130,000/year"
SUZUKI,LT-A400,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 155,000/year"
SUZUKI,LT-A450X,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 150,000/year"
SUZUKI,JR80,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 175,000/year"
SUZUKI,AN400,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 155,000/year"
SUZUKI,AN400AL,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 165,000/year"
SUZUKI,VLR1800/VLR1800T,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 195,000/year"
SUZUKI,SFV650L,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 155,000/year"
SUZUKI,GSX650F,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 160,000/year"
SUZUKI,GSF1250SA,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 185,000/year"
SUZUKI,GSX1300BK,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 165,000/year"
SUZUKI,GSX1300BKA,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 115,000/year"
SUZUKI,VZ1500L,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 145,000/year"
SUZUKI,LT-A500XP,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 205,000/year"
SUZUKI,VZ800L,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 195,000/year"
SUZUKI,TU250XL,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 200,000/year"
SUZUKI,VL1500L/VL1500BL/VL1500TL/VL1500BTL,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 140,000/year"
SUZUKI,UH200L,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 110,000/year"
SUZUKI,DL1000A/DL1000AA,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 155,000/year"
SUZUKI,TL1000R,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 155,000/year"
SUZUKI,DR350SE,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 105,000/year"
SUZUKI,LS650P,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 135,000/year"
SUZUKI,TL1000S,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 95,000/year"
SUZUKI,GSX-R1100W,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 170,000/year"
SUZUKI,GSX-R750L,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 115,000/year"
SUZUKI,VZR1800BZL,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 100,000/year"
SUZUKI,VL1500BL/VL1500TL,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 160,000/year"
SUZUKI,VL800L/VL800TL,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 195,000/year"
SUZUKI,GSX1300RAL,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 165,000/year"
SUZUKI,GSX-R1000AL,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 105,000/year"
SUZUKI,DR200SL,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 135,000/year"
SUZUKI,GSX-S750ZL/GSX-S750L,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 190,000/year"
SUZUKI,GW250FL/GW250ZL,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 155,000/year"
SUZUKI,DR-Z400SML,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 195,000/year"
SUZUKI,UH200AL,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 140,000/year"
SUZUKI,DL650XA/DL650A,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 180,000/year"
SUZUKI,GW250/GW250F/GW250Z,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 180,000/year"
SUZUKI,GSF1250SA/GSX1250SA,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 145,000/year"
SUZUKI,GSX-S1000,Petrol,1.8L,2016,12.0 km/L,8.3 L/100km,Japan,Sedan,"KES 160,000/year"
